Date,ABG,ANG,ANH,ARI,CLH,FBR,MSM,MTN,NPN,SOL
9/11/2019,13677.15234,28502.44922,137860.5,11021.50488,1655.471191,7691.602051,4777,9105.889648,245388.3125,26833.27148
9/12/2019,13967.60645,28863.25195,140235.5469,11221.7002,1677.955322,8113.750488,4885,9049.332031,250861.5156,26646.82813
9/13/2019,14393.37402,26444.64453,139606.9844,11434.05078,1741.428345,8014.886719,4589,9262.793945,248568.8906,26632.48633
9/16/2019,14829.48438,26654.875,139073.9063,11211.68945,1750.780151,8304.557617,4675,9584.811523,253346.2656,29257.01367
9/17/2019,14414.05762,27510.00781,141360.4219,10646.13672,1690.291748,8097.932129,4617,9393.243164,247735.6875,27822.8457
9/18/2019,14419.23047,27410.57227,140910.875,10724.78516,1730.88269,8111.772949,4595,9425.170898,239399.4375,27508.28516
9/19/2019,14420.95313,27360.38281,138774.5156,10548.90039,1731.081543,8049.48877,4616,9312.96582,237128.7344,27212.84766
9/20/2019,14048.62109,28051.68555,143429.1563,11010.7793,1731.081543,8263.035156,4700,9333.948242,243895.0781,27310.37109
9/23/2019,13927.95801,28943.74805,141826.875,10802.71875,1698.648682,8012.90918,4450,9129.607422,237427.375,26484.28906
9/25/2019,13532.35645,29575.38867,141062.0469,10863.54102,1696.858032,8008.955078,4230,8982.739258,232767.4844,25623.78906
9/26/2019,13833.15234,29251.51758,141672.7344,10734.29492,1691.485596,8068.272949,4424,8984.563477,231981.0469,25271.94141
9/27/2019,13660.77734,27297.88281,142207.8125,10751.78125,1740.831421,7936.78418,4406,8926.180664,230906.9219,25429.69922
9/30/2019,13175.53809,26902.98828,143620.0938,10700.08106,1691.286621,8055.420898,4383,8784.785156,228469.9531,24195.35938
10/1/2019,13328.95313,27894.48242,142685.2188,10737.33496,1695.266113,7757.84082,4264,8666.195313,229062.2813,25050.12305
10/2/2019,13095.38379,27841.45313,138742.6875,10590.60352,1696.260986,7740.04541,4330,8483.748047,223985.2656,24490.79688
10/3/2019,13041.94727,28693.74023,136476.0625,10554.87109,1697.255737,7741.03418,4380,8419.892578,223970.3438,24000.3125
10/4/2019,13165.19629,27964.5625,137975.875,10655.98731,1671.38916,7764.76123,4440,8734.611328,224473.0625,24113.13281
10/7/2019,13097.96875,29449.4375,140818.375,10900.79395,1679.945068,7915.03418,4400,8709.069336,226242.0469,25673.50781
10/8/2019,12809.23926,29882.21289,140048.5781,10697.04199,1651.491699,7883.397949,4360,8637.003906,224856.3281,25785.37305
10/9/2019,13033.3291,30728.82227,140132.1094,10913.71973,1657.062988,8037.625488,4300,8617.84668,223034.5781,25451.68945
10/10/2019,13380.66504,29830.12695,137545.2344,11137.99902,1671.38916,8240.295898,4280,8635.178711,224980.7656,26570.33984
10/11/2019,13790.05859,28044.10938,136007.5938,11106.82813,1691.087646,8502.285156,4478,8591.391602,225825.9375,27073.25391
10/14/2019,13555.62695,28505.29102,135248.7344,10688.67871,1691.286621,8104.852539,4395,8564.936523,225797.0625,26256.73633
10/15/2019,13680.59961,27841.45313,137082.7656,10638.5,1656.466064,8353.989258,4352,8497.431641,225876.7031,27529.32031
10/16/2019,13855.56152,28427.63867,137550.1719,11023.95801,1691.087646,8304.557617,4384,8590.479492,229362.9063,27170.77734
10/17/2019,13708.17871,28469.30664,137814.75,11380.52539,1682.531738,8207.670898,4397,8482.835938,230903.9219,27228.14453
10/18/2019,13626.30078,29044.12891,136726.6719,11438.30762,1713.770752,8134.511719,4490,8543.042969,228896.0313,26880.12109
10/21/2019,13823.67188,29135.98633,137365.2031,11400.29297,1711.184204,8205.693359,4495,8634.266602,227867.6719,27566.60742
10/22/2019,14143.42871,28273.28125,134249.1875,11007.99316,1671.38916,8086.068848,4620,8723.665039,225179.8594,25549.21289
10/23/2019,14043.4502,29836.75781,132837.8906,10759.38477,1656.26709,8121.659668,4551,8748.295898,213184.2031,25588.41406
10/24/2019,13807.2959,30492.07227,133581.8281,11459.5957,1641.542847,8085.080078,4545,8720.928711,214279.25,25510.96875
10/25/2019,13706.45703,30821.625,120343.9844,11331.87109,1617.666016,8067.284668,4536,8613.285156,208306.2969,25553.03711
10/28/2019,13938.30176,28707.94922,117622.8125,11459.5957,1615.67627,7844.84082,4600,8600.513672,208645.7656,28562.87695
10/29/2019,13862.45508,27650.16016,116368.6484,11206.42383,1578.66687,7790.46582,4639,8647.950195,208057.4219,28564.78906
10/30/2019,13418.58887,29138.82813,121040.1875,11706.68359,1591.799194,7790.46582,4440,8536.658203,210008.5938,27459.52344
10/31/2019,13348.77637,31287.54297,121611.0781,11495.32813,1590.008301,7790.46582,4290,8537.570313,213595.3438,26223.27148
11/1/2019,13339.2959,30704.19727,119570.2031,11432.98535,1564.738647,7760.806641,4412,8647.950195,214329.0156,26352.3457
11/4/2019,13583.20703,29737.32227,117255.8203,11523.45801,1563.743774,7759.818359,4643,8650.686523,216419.5469,26833.27148
11/5/2019,13838.32422,27647.32031,116266.2031,11792.59473,1502.260376,7909.102539,4720,8795.731445,217473.7656,27812.32813
11/6/2019,13933.99219,27683.30664,117452.75,11756.10059,1501.862549,7859.67041,4782,8888.779297,218659.4063,28053.26953
11/7/2019,14108.09082,27440.875,115133.3828,11670.19141,1492.112671,7866.59082,4690,8891.515625,219007.8281,28432.8457
11/8/2019,14015.00879,26799.76758,114973.2578,11487.72559,1500.071777,7771.681641,4623,8831.308594,214030.375,28240.66602
11/11/2019,13956.40137,26867.94922,115768.9297,11274.84961,1522.158081,7869.557129,4419,8919.794922,212211.6094,28108.72266
11/12/2019,13958.125,26794.08398,117911.2422,11328.82813,1522.158081,7786.51123,4468,9031.086914,214528.125,28080.04102
11/13/2019,13927.95801,28172.89844,119692.5313,11746.21777,1541.657593,7763.772461,4378,9170.65918,209702.9844,28248.31641
11/14/2019,13902.10156,28326.3125,117658.625,11708.20313,1532.106812,7711.375,4400,9000.983398,211541.6563,28121.15234
11/15/2019,14039.14063,27635.95898,116166.7578,11784.23145,1513.204102,7866.59082,4505,8781.135742,210049.4063,27201.37305
11/18/2019,13834.87598,27598.07813,118148.3125,11806.2793,1512.408203,7711.375,4459,8755.59375,215025.8594,26940.35547
11/19/2019,14082.23438,27608.49219,118194.1016,12060.21191,1512.607178,7846.818359,4467,8793.90625,223788.1563,27249.17969
11/20/2019,14245.13086,27616.07031,116025.9531,12278.40918,1502.658447,7945.682129,4516,8810.327148,221297.4375,27063.69336
11/21/2019,13663.36231,27103.75195,115160.4922,11880.78613,1532.106812,7740.04541,4494,8619.670898,219704.6563,26482.37695
11/22/2019,13772.82031,26725.90039,116054.8438,11931.72363,1532.106812,7712.363281,4401,8605.075195,222307.875,27021.625
11/25/2019,13308.26856,26175.69922,116746.0156,12422.10156,1542.05542,7909.102539,4370,8538.482422,221994.2969,26936.53125
11/26/2019,12885.08594,25346.14063,116465.1641,12187.17578,1542.254517,7859.67041,4296,8345.089844,216767.9688,26876.29492
11/27/2019,12957.4834,25693.68359,115717.2188,12087.58008,1591.799194,7839.897949,4306,8519.325195,214030.375,26771.12305
11/28/2019,12707.53906,25896.33984,115199.3281,11883.82617,1591.799194,7810.23877,4210,8370.631836,210807.9688,26060.73242
11/29/2019,12692.02441,25954.10742,115682.3672,11540.18457,1611.696655,7889.32959,4279,8426.27832,208543.2188,25241.3457
12/2/2019,12552.40137,25985.35547,115541.9375,11422.3418,1571.901611,7731.147461,4283,7887.149414,203774.8281,24901.92578
12/3/2019,12473.1084,27854.70898,114841.7969,11351.63672,1548.223755,7831,4217,7845.187012,201188.5469,24519.48047
12/4/2019,12634.2793,27106.5918,115812.8281,11473.2793,1552.004272,7920,4272,7919.989258,205568.7031,25240.38867
12/5/2019,12478.2793,27306.4043,115369.6328,11464.91699,1532.106812,7900,4196,7849.747559,202758.4375,25292.01953
12/6/2019,12723.91309,26231.57031,114930.4375,11813.12207,1542.851318,8034,4400,7873.46582,204582.1719,24906.70508
12/9/2019,12589.46094,26105.625,114731.2578,12047.28613,1532.106812,8185,4530,7850.660156,204302.4375,25154.33789
12/10/2019,12471.38477,27309.24609,114666.5078,12241.91699,1552.004272,7949,4511,7834.240234,202084.4844,26009.10156
12/11/2019,12637.72656,28308.31641,115644.5078,12530.82031,1532.305664,7900,5153,7901.745117,204075.4688,25903.92969
12/12/2019,12531.71582,28521.38867,112543.1875,12503.4502,1542.05542,7934,5000,7908.130859,206564.2031,25504.27539
12/13/2019,13176.40137,26989.16406,112910.6875,12772.58594,1546.034912,8098,4900,7966.513672,212636.6875,26158.25586
12/17/2019,12882.5,26623.62695,114221.3359,13114.70898,1548.024658,7984,4940,7931.848633,219603.125,29216.85742
12/18/2019,13238.45606,26449.38086,114467.3281,12536.1416,1501.862549,7925,5083,8040.404297,225165.9219,31070.75781
12/19/2019,13066.94238,27318.71484,114441.4375,12316.42285,1442.966064,8085,5076,7925.462891,227748.2188,30209.30078
12/20/2019,12891.11914,27340.49805,115163.4766,12175.77148,1417.696167,7900,5063,7813.258301,233783.8906,29840.24219
12/23/2019,12881.63867,27184.24219,116762.9453,12176.5332,1414.711548,7936,5049,7772.208008,231247.375,29591.65234
12/24/2019,12883.36328,28599.04492,116070.7813,12228.99219,1418.093994,7850,5023,7680.985352,231551,29543.84766
12/27/2019,12860.09082,29240.1543,116592.6406,12316.42285,1419.685913,8144,5095,7680.072754,230606.2813,29916.73047
12/30/2019,13083.31738,29534.66797,116247.0547,12396.25195,1420.680786,7815,5180,7623.514648,232347.375,29663.36133
12/31/2019,12867.84863,29972.17773,115058.9141,12442.62793,1432.420288,7800,5132,7524.993652,228045.875,29016.07422
1/2/2020,12987.65039,30088.65625,116030.9453,12516.375,1434.410156,8060,5130,7630.812012,232695.8125,29051.44922
1/3/2020,12894.56738,31828.27344,117768.8281,12557.42871,1423.466431,7900,4911,7410.052734,234338.375,29830.67969
1/6/2020,12528.26856,31720.31641,118401.2578,12316.42285,1408.742188,7853,4630,7333.425293,233322.9688,30437.81055
1/7/2020,12202.47754,30511.95898,117928.1797,12270.80566,1413.119629,8000,4659,7334.337402,234746.5156,30150.97852
1/8/2020,12320.55566,29957.9707,115708.2578,12644.10059,1431.62439,7864,4633,7262.270996,231451.4375,29775.22656
1/9/2020,12443.80371,29048.86523,116165.3828,12574.15527,1441.772217,7710,4795,7248.587891,233063.1406,28966.35547
1/10/2020,12359.33984,29251.51758,116075.7578,12623.57324,1461.669556,7700,4881,7632.636719,236478.6719,29639.45898
1/13/2020,12145.59375,29154.92383,115735.1484,13190.73731,1478.781372,7700,5164,7535.027832,237825.5625,29496.04102
1/14/2020,12423.98047,27984.44922,115436.3672,13078.21582,1493.704712,8102,5610,7567.868164,241531.7813,28778.95703
1/15/2020,12355.03125,28108.50195,114549.9922,13085.81836,1494.301514,8226,5643,7589.762207,243895.0781,27798.94336
1/16/2020,12436.04688,28056.41992,114332.875,13659.8252,1494.301514,8250,5393,7687.370605,243944.8594,26701.32813
1/17/2020,12023.20703,28298.84961,115112.6953,14279.44824,1479.378296,8001,5300,7662.740723,249918.7813,26107.58203
1/20/2020,12019.75977,28882.19336,114496.2109,14270.32422,1493.903564,7939,5177,7618.953613,250863.5,26116.1875
1/21/2020,12125.76953,28032.74219,113471.4063,13833.92773,1482.362915,7900,5130,7555.097168,245951.75,26021.53125
1/22/2020,12143.87012,27840.50781,111753.4141,13649.18066,1482.362915,8011,5123,7591.586426,247513.6719,25532.00195
1/23/2020,12036.13574,27929.52344,111074.1953,13237.11328,1471.220459,7910,4957,7507.661621,241904.0938,24857.94336
1/24/2020,12080.95313,27786.52734,112241.4297,13209.74316,1441.772217,7693,5010,7524.081543,245596.375,25289.15039
1/27/2020,11807.73731,29074.43359,109441.8594,12637.25781,1432.420288,7460,4899,7378.124512,236673.7969,24345.46875
